permno,permco,ncusip,cusip,ticker,comnam,tic,conm,gvkey,long_cusip,naics,exchcd,namedt,nameenddt,st_date,end_date,cusip_score,ticker_match_score,name_match_score,average_match_score
19067.0,56940.0,N1976T10,N1976T10,CNTG,CENTOGENE N V,CNTG,CENTOGENE NV,035780,N1976T109,325414,3.0,2019-11-07,2019-12-31,2019-11-29,2019-12-31,1.0,100.0,92.0,96.0
19068.0,56941.0,12812C10,12812C10,CPZ,CALAMOS LNG SHRT EQ & DYN INC T,CPZ,CALAMOS LNG/SH EQ & DYN INCM,035895,12812C106,525990,3.0,2019-11-26,2019-12-31,2019-11-29,2019-12-31,1.0,100.0,89.0,94.5
19069.0,56943.0,30712L10,30712L10,DUO,FANGDD NETWORK GROUP LTD,DUO,FANGDD NET GP LTD -ADS,035762,30712L109,519130,3.0,2019-11-01,2019-12-31,2019-11-29,2019-12-31,1.0,100.0,68.0,84.0
19070.0,56944.0,28255910,28255910,ETNB,89BIO INC,ETNB,89BIO INC,035776,282559103,325414,3.0,2019-11-11,2019-12-31,2019-11-29,2019-12-31,1.0,100.0,100.0,100.0
19071.0,56889.0,30217C10,30217C10,EXPC,EXPERIENCE INVESTMENT CORP,EXPC,EXPERIENCE INVSTMNT CORP,035621,30217C109,999990,3.0,2019-11-01,2019-12-31,2019-11-29,2019-12-31,1.0,100.0,92.0,96.0
19072.0,56947.0,36338D10,36338D10,GRTX,GALERA THERAPEUTICS INC,GRTX,GALERA THERAPEUTICS INC,035768,36338D108,325414,3.0,2019-11-07,2019-12-31,2019-11-29,2019-12-31,1.0,100.0,100.0,100.0
19073.0,56948.0,88429K10,88429K10,KRKR,36KR HOLDINGS INC,KRKR,36KR HOLDINGS INC -ADS,035733,88429K103,519130,3.0,2019-11-08,2019-12-31,2019-11-29,2019-12-31,1.0,100.0,100.0,100.0
19075.0,56951.0,27888P10,27888P10,MOHO,ECMOHO LTD,MOHO,ECMOHO LTD -ADS,035833,27888P104,454110,3.0,2019-11-08,2019-12-31,2019-11-29,2019-12-31,1.0,100.0,100.0,100.0
19076.0,56891.0,64822P10,64822P10,NPA,NEW PROVIDENCE ACQUISITION CORP,NPA,NEW PROVIDENCE ACQ CORP,035622,64822P106,999990,3.0,2019-11-01,2019-12-31,2019-11-29,2019-12-31,1.0,100.0,78.0,89.0
19077.0,56864.0,68632T10,68632T10,ORSN,ORISUN ACQUISITION CORP,ORSN,ORISUN ACQUSITION CORP,035398,68632T109,999990,3.0,2019-11-07,2019-12-31,2019-11-29,2019-12-31,1.0,100.0,95.0,97.5
19080.0,56953.0,74738J10,74738J10,QK,Q & K INTERNATIONAL GROUP LTD,QK,Q&K INTL GROUP LTD -ADS,035748,74738J102,531110,3.0,2019-11-05,2019-12-31,2019-11-29,2019-12-31,1.0,100.0,63.0,81.5
19081.0,56955.0,82982T10,82982T10,SITM,SITIME CORP,SITM,SITIME CORP,035794,82982T106,334413,3.0,2019-11-21,2019-12-31,2019-11-29,2019-12-31,1.0,100.0,100.0,100.0
19082.0,56957.0,87238110,87238110,TELA,TELA BIO INC,TELA,TELA BIO INC,035779,872381108,339112,3.0,2019-11-08,2019-12-31,2019-11-29,2019-12-31,1.0,100.0,100.0,100.0
19083.0,56958.0,98529410,98529410,YAYO,YAYYO INC,YAYO,YAYYO INC,033798,985294107,518210,3.0,2019-11-13,2019-12-31,2019-11-29,2019-12-31,1.0,100.0,100.0,100.0
19084.0,56959.0,09004310,09004310,BILL,BILL COM HOLDINGS,BILL,BILL.COM HOLDINGS INC,035868,090043100,518210,1.0,2019-12-12,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,94.0,97.0
19085.0,56960.0,09582510,09582510,BRBS,BLUE RIDGE BANKSHARES INC,BRBS,BLUE RIDGE BANKSHARES INC,105616,095825105,522110,2.0,2019-12-23,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,100.0,100.0
19091.0,55693.0,33740F79,33740F79,AFSM,FIRST TRUST E T F VIII,AFSM,FIRST TRST ACT FAC SM CP ETF,035932,33740F797,525990,4.0,2019-12-04,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,68.0,84.0
19092.0,55693.0,33740F81,33740F81,AFMC,FIRST TRUST E T F VIII,AFMC,FIRST TRUST ACT FAC MID ETF,035933,33740F813,525990,4.0,2019-12-04,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,77.0,88.5
19093.0,55693.0,33740F82,33740F82,AFLG,FIRST TRUST E T F VIII,AFLG,FIRST TRST ACT FAC LARGE ETF,035934,33740F821,525990,4.0,2019-12-04,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,68.0,84.0
19096.0,55598.0,35473P54,35473P54,FLSP,FRANKLIN TEMPLETON E T F TRUST,FLSP,FRANKLIN LIB SYS STY PRE ETF,035986,35473P546,525990,4.0,2019-12-23,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,54.0,77.0
19097.0,56961.0,37959X10,37959X10,GBDV,GLOBAL BETA E T F TRUST,GBDV,GLOBAL BETA SMART INCOME ETF,036011,37959X100,525990,4.0,2019-12-27,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,61.0,80.5
19098.0,56962.0,42810310,42810310,HESM,HESS MIDSTREAM L P,HESM,HESS MIDSTREAM LP,021833,428103105,211130,1.0,2019-12-17,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,94.0,97.0
19101.0,56963.0,45687D10,45687D10,JOYY,INFUSIVE U S TRUST,JOYY,INFUSIVE CMPNDNG GBL EQ ETF,036009,45687D106,525990,4.0,2019-12-30,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,56.0,78.0
19102.0,55239.0,45782C53,45782C53,UDEC,INNOVATOR E T F S TRUST,UDEC,INNOVATOR S&P ULT BF ETF -DC,035916,45782C532,525990,5.0,2019-12-02,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,70.0,85.0
19103.0,55239.0,45782C54,45782C54,PDEC,INNOVATOR E T F S TRUST,PDEC,INNOVATOR S&P 500 PW ETF -DC,035917,45782C540,525990,5.0,2019-12-02,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,52.0,76.0
19104.0,55239.0,45782C55,45782C55,BDEC,INNOVATOR E T F S TRUST,BDEC,INNOVATOR S&P BUFFER ETF -DC,035918,45782C557,525990,5.0,2019-12-02,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,57.0,78.5
19105.0,54917.0,46641Q37,46641Q37,BBIN,J P MORGAN E T F TRUST,BBIN,JPMORGAN BETABLD INTL EQ ETF,035937,46641Q373,525990,5.0,2019-12-05,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,59.0,79.5
19106.0,56930.0,48205G10,48205G10,JIH,JUNIPER INDUSTRIAL HOLDINGS INC,JIH,JUNIPER INDUSTRIAL HLD,035783,48205G106,999990,1.0,2019-12-20,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,95.0,97.5
19113.0,56964.0,68248T10,68248T10,OCFT,ONECONNECT FINANCIAL TECH CO LT,OCFT,ONECONNECT FIN TECH -ADS,035858,68248T105,519130,1.0,2019-12-13,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,75.0,87.5
19114.0,56931.0,68839R10,68839R10,SFTW,OSPREY TECHNOLOGY ACQUISIT CORP,SFTW,OSPREY TECH ACQ CORP,035777,68839R104,999990,1.0,2019-12-20,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,70.0,85.0
19118.0,56636.0,69434K40,69434K40,FLRT,PACIFIC GLOBAL E T F TRUST,FLRT,PACIFIC GLOBAL SENR LOAN ETF,023115,69434K403,525910,4.0,2019-12-30,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,69.0,84.5
19119.0,53171.0,72201R64,72201R64,EMNT,PIMCO E T F TRUST,EMNT,PIMCO ENHAN SHRT MAT ACT ETF,035964,72201R643,525990,4.0,2019-12-12,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,59.0,79.5
19120.0,56965.0,72201T34,72201T34,RAFE,PIMCO EQUITY SERIES,RAFE,PIMCO RAFI ESG US ETF,035981,72201T342,525990,4.0,2019-12-19,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,53.0,76.5
19125.0,56764.0,88743233,88743233,TPIF,TIMOTHY PLAN,TPIF,TIMOTHY PLAN INTL ETF,035919,887432334,525990,4.0,2019-12-03,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,100.0,100.0
19126.0,56764.0,88743234,88743234,TPSC,TIMOTHY PLAN,TPSC,TIMOTHY PLAN US SML CORE ETF,035920,887432342,525990,4.0,2019-12-03,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,100.0,100.0
19128.0,56967.0,G4760X10,G4760X10,INDO,INDONESIA ENERGY CORP LTD,INDO,INDONESIA ENERGY CORP LTD,035613,G4760X102,2111,2.0,2019-12-19,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,100.0,100.0
19130.0,53202.0,00768Y47,00768Y47,DWAW,ADVISORSHARES TRUST,DWAW,ADVISORSHARES DOR WT FSM ALL,036163,00768Y479,525910,3.0,2019-12-27,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,79.0,89.5
19132.0,53202.0,00768Y46,00768Y46,DWEQ,ADVISORSHARES TRUST,DWEQ,ADVISORSHARES DOR WR ALP EQL,036162,00768Y461,525910,3.0,2019-12-27,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,79.0,89.5
19133.0,53202.0,00768Y48,00768Y48,DWUS,ADVISORSHARES TRUST,DWUS,ADVISORSHARES DOR WRT FSM US,036164,00768Y487,525910,3.0,2019-12-27,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,79.0,89.5
19134.0,56970.0,26853E10,26853E10,EH,EHANG HOLDINGS LTD,EH,EHANG HOLDINGS LTD -ADS,035832,26853E102,336411,3.0,2019-12-12,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,100.0,100.0
19135.0,56945.0,31808510,31808510,FSRV,FINSERV ACQUISITION CORP,FSRV,FINSERV ACQUISITN CORP,035778,318085107,999990,3.0,2019-12-23,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,91.0,95.5
19136.0,56946.0,39678G10,39678G10,GRNV,GREENVISION ACQUISITION CORP,GRNV,GREENVISION ACQUISITION CORP,035784,39678G103,999990,3.0,2019-12-09,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,100.0,100.0
19137.0,56971.0,39986L10,39986L10,GRWG,GROWGENERATION CORP,GRWG,GROWGENERATION CORP,028515,39986L109,444220,3.0,2019-12-02,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,100.0,100.0
19138.0,56914.0,G9402Q10,G9402Q10,LATN,UNION ACQUISITION CORP II,LATN,UNION ACQUSTIN CORP II,035715,G9402Q100,99990,3.0,2019-12-09,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,86.0,93.0
19139.0,56975.0,53952P10,53952P10,LMPX,LMP AUTOMOTIVE HOLDINGS INC,LMPX,LMP AUTOMOTIVE HOLDINGS INC,035358,53952P101,4411,3.0,2019-12-05,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,100.0,100.0
19140.0,56950.0,58953M10,58953M10,MCMJ,MERIDA MERGER CORP,MCMJ,MERIDA MERGER CORP I,035761,58953M106,999990,3.0,2019-12-12,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,100.0,100.0
19141.0,56977.0,60852L10,60852L10,MKD,MOLECULAR DATA INC,MKD,MOLECULAR DATA INC -ADS,035994,60852L106,454110,3.0,2019-12-30,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,100.0,100.0
19142.0,56978.0,61023L10,61023L10,MNPR,MONOPAR THERAPEUTICS INC,MNPR,MONOPAR THERAPEUTICS INC,035664,61023L108,325414,3.0,2019-12-19,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,100.0,100.0
19143.0,56979.0,65136T20,65136T20,NWGI,NEWGIOCO GROUP INC,NWGI,NEWGIOCO GROUP INC,264281,65136T205,623,3.0,2019-12-27,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,100.0,100.0
19145.0,56980.0,85209W10,85209W10,SPT,SPROUT SOCIAL INC,SPT,SPROUT SOCIAL INC,035922,85209W109,518210,3.0,2019-12-13,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,100.0,100.0
19146.0,56956.0,85236Q10,85236Q10,SRAC,STABLE ROAD ACQUISITION CORP,SRAC,STABLE ROAD ACQ CORP,035709,85236Q109,999990,3.0,2019-12-30,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,75.0,87.5
19147.0,56981.0,97727L20,97727L20,WKEY,WISEKEY INTERNATIONAL HOLDING A,WKEY,WISEKEY INTERNATIONAL HOLD,321467,97727L200,334413,3.0,2019-12-04,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,100.0,100.0
19148.0,56982.0,G9823910,G9823910,XP,X P INC,XP,XP INC,035881,G98239109,523120,3.0,2019-12-11,2019-12-31,2019-12-31,2019-12-31,1.0,100.0,83.0,91.5
19166.0,20681.0,30249130,30249130,FMC,F M C CORP,FMC,FMC CORP,004510,302491303,325320,1.0,1986-05-28,2019-12-31,1931-04-30,2019-12-31,1.0,100.0,88.0,94.0
19271.0,644.0,10876310,10876310,BRID,BRIDGFORD FOODS CORP,BRID,BRIDGFORD FOODS CORP,002390,108763103,311612,3.0,1972-12-14,2019-12-31,1972-12-29,2019-12-31,1.0,100.0,100.0,100.0
19350.0,20566.0,24419910,24419910,DE,DEERE & CO,DE,DEERE & CO,003835,244199105,333111,1.0,1968-01-02,2019-12-31,1933-06-30,2019-12-31,1.0,100.0,100.0,100.0
19393.0,20331.0,11012210,11012210,BMY,BRISTOL MYERS SQUIBB CO,BMY,BRISTOL-MYERS SQUIBB CO,002403,110122108,325412,1.0,1989-10-04,2019-12-31,1933-09-30,2019-12-31,1.0,100.0,96.0,98.0
19502.0,21881.0,93142710,93142710,WBA,WALGREENS BOOTS ALLIANCE INC,WBA,WALGREENS BOOTS ALLIANCE INC,011264,931427108,446110,3.0,2014-12-31,2019-12-31,1934-02-28,2019-12-31,1.0,100.0,100.0,100.0
19561.0,20315.0,09702310,09702310,BA,BOEING CO,BA,BOEING CO,002285,097023105,336411,1.0,1968-01-02,2019-12-31,1934-09-29,2019-12-31,1.0,100.0,100.0,100.0
19721.0,20851.0,92552R40,92552R40,VVI,VIAD CORP,VVI,VIAD CORP,160785,92552R406,561920,1.0,2004-07-01,2019-12-31,1935-07-31,2019-12-31,1.0,100.0,100.0,100.0
19828.0,20550.0,95058W10,95058W10,WEN,WENDYS CO,WEN,WENDY'S CO,003708,95058W100,722511,1.0,2011-07-11,2011-12-26,1935-11-30,2019-12-31,1.0,100.0,89.0,94.5
19880.0,678.0,57632310,57632310,MTZ,MASTEC INC,MTZ,MASTEC INC,002497,576323109,237130,1.0,1997-02-14,2019-12-31,1972-12-29,2019-12-31,1.0,100.0,100.0,100.0
20053.0,781.0,87161C50,87161C50,SNV,SYNOVUS FINANCIAL CORP,SNV,SYNOVUS FINANCIAL CORP,013041,87161C501,522110,1.0,2014-05-19,2019-12-31,1978-08-31,2019-12-31,1.0,100.0,100.0,100.0
20117.0,6702.0,53815P10,53815P10,RAMP,LIVERAMP HOLDINGS INC,RAMP,LIVERAMP HOLDINGS INC,002536,53815P108,519130,1.0,2018-10-02,2019-12-31,1983-12-30,2019-12-31,1.0,100.0,100.0,100.0
20204.0,20531.0,22439910,22439910,CR,CRANE CO,CR,CRANE CO,003580,224399105,332912,1.0,1968-01-02,2019-12-31,1936-10-31,2019-12-31,1.0,100.0,100.0,100.0
20336.0,5286.0,12638910,12638910,CSPI,C S P INC,CSPI,CSP INC,002573,126389105,541512,3.0,1982-01-29,2019-12-31,1982-01-29,2019-12-31,1.0,100.0,86.0,93.0
20395.0,5856.0,12660010,12660010,CVB,C V B FINANCIAL CORP,CVBF,CVB FINANCIAL CORP,020019,126600105,522110,2.0,1989-12-14,2001-06-11,1983-03-31,2019-12-31,1.0,86.0,94.0,90.0
20415.0,21097.0,47233W10,47233W10,JEF,JEFFERIES FINANCIAL GROUP INC,JEF,JEFFERIES FINANCIAL GRP INC,006682,47233W109,523110,1.0,2018-05-24,2019-12-31,1937-01-30,2019-12-31,1.0,100.0,93.0,96.5
20482.0,20017.0,00282410,00282410,ABT,ABBOTT LABORATORIES,ABT,ABBOTT LABORATORIES,001078,002824100,334510,1.0,1968-01-02,2019-12-31,1937-03-31,2019-12-31,1.0,100.0,100.0,100.0
20598.0,737.0,12803020,12803020,CALM,CAL MAINE FOODS INC,CALM,CAL-MAINE FOODS INC,064275,128030202,112310,3.0,1996-12-12,2019-12-31,1972-12-29,2019-12-31,1.0,100.0,95.0,97.5
20618.0,20398.0,14428510,14428510,CRS,CARPENTER TECHNOLOGY CORP,CRS,CARPENTER TECHNOLOGY CORP,002787,144285103,331110,1.0,1968-11-04,2019-12-31,1937-06-30,2019-12-31,1.0,100.0,100.0,100.0
20670.0,6689.0,12812610,12812610,CAMP,CALAMP CORP,CAMP,CALAMP CORP,002615,128126109,334220,3.0,2004-08-04,2019-12-31,1983-12-30,2019-12-31,1.0,100.0,100.0,100.0
20750.0,1222.0,13078810,13078810,CWT,CALIFORNIA WATER SERVICE GROUP,CWT,CALIFORNIA WATER SERVICE GP,002628,130788102,221310,1.0,1998-01-02,2019-12-31,1972-12-29,2019-12-31,1.0,100.0,96.0,98.0
20765.0,20786.0,00780010,00780010,AJRD,AEROJET ROCKETDYNE HOLDINGS INC,AJRD,AEROJET ROCKETDYNE HOLDINGS,005018,007800105,336415,1.0,2015-04-27,2019-12-31,1937-08-31,2019-12-31,1.0,100.0,100.0,100.0
21020.0,20010.0,02376R10,02376R10,AAL,AMERICAN AIRLINES GROUP INC,AAL,AMERICAN AIRLINES GROUP INC,001045,02376R102,481111,3.0,2013-12-09,2019-12-31,1939-06-30,2019-12-31,1.0,100.0,100.0,100.0
21055.0,20805.0,37153210,37153210,GCO,GENESCO INC,GCO,GENESCO INC,005109,371532102,448210,1.0,1968-01-02,2019-12-31,1939-07-31,2019-12-31,1.0,100.0,100.0,100.0
21135.0,20699.0,31540510,31540510,FOE,FERRO CORP,FOE,FERRO CORP,004622,315405100,325510,1.0,1968-01-02,2019-12-31,1939-11-30,2019-12-31,1.0,100.0,100.0,100.0
21152.0,748.0,13800630,13800630,CAJ,CANON INC,CAJ,CANON INC,002721,138006309,333316,1.0,2000-09-14,2019-12-31,1972-12-29,2019-12-31,1.0,100.0,100.0,100.0
21178.0,21110.0,53983010,53983010,LMT,LOCKHEED MARTIN CORP,LMT,LOCKHEED MARTIN CORP,006774,539830109,336414,1.0,1995-03-16,2019-12-31,1939-12-30,2019-12-31,1.0,100.0,100.0,100.0
21186.0,21913.0,96145D10,96145D10,WRK,WESTROCK CO,WRK,WESTROCK CO,029830,96145D105,322211,1.0,2015-07-02,2019-12-31,1939-11-30,2019-12-31,1.0,100.0,100.0,100.0
21259.0,1167.0,14050110,14050110,CSWC,CAPITAL SOUTHWEST CORP,CSWC,CAPITAL SOUTHWEST CORP,020029,140501107,523999,3.0,1972-12-14,2019-12-31,1972-12-29,2019-12-31,1.0,100.0,100.0,100.0
21371.0,6262.0,14149Y10,14149Y10,CAH,CARDINAL HEALTH INC,CAH,CARDINAL HEALTH INC,002751,14149Y108,424210,1.0,1994-09-07,2019-12-31,1983-08-31,2019-12-31,1.0,100.0,100.0,100.0
21573.0,20994.0,46014610,46014610,IP,INTERNATIONAL PAPER CO,IP,INTL PAPER CO,006104,460146103,322130,1.0,1968-01-02,2019-12-31,1928-11-30,2019-12-31,1.0,100.0,85.0,92.5
21742.0,6515.0,14752810,14752810,CASY,CASEYS GENERAL STORES INC,CASY,CASEYS GENERAL STORES INC,002807,147528103,447110,3.0,1983-10-20,2019-12-31,1983-10-31,2019-12-31,1.0,100.0,100.0,100.0
21776.0,21396.0,30161N10,30161N10,EXC,EXELON CORP,EXC,EXELON CORP,008539,30161N101,22111,1.0,2000-10-17,2019-09-24,1943-07-31,2019-12-31,1.0,100.0,100.0,100.0
21792.0,20939.0,15189T10,15189T10,CNP,CENTERPOINT ENERGY INC,CNP,CENTERPOINT ENERGY INC,005742,15189T107,22111,1.0,2002-10-01,2019-12-31,1943-08-31,2019-12-31,1.0,100.0,100.0,100.0
21928.0,20965.0,45110710,45110710,IDA,IDACORP INC,IDA,IDACORP INC,005870,451107106,22111,1.0,1998-10-01,2019-12-31,1944-01-31,2019-12-31,1.0,100.0,100.0,100.0
21936.0,21394.0,71708110,71708110,PFE,PFIZER INC,PFE,PFIZER INC,008530,717081103,325412,1.0,1970-04-20,2019-12-31,1944-01-31,2019-12-31,1.0,100.0,100.0,100.0
22103.0,20643.0,29101110,29101110,EMR,EMERSON ELECTRIC CO,EMR,EMERSON ELECTRIC CO,004321,291011104,334513,1.0,1968-01-02,2019-12-31,1944-09-30,2019-12-31,1.0,100.0,100.0,100.0
22111.0,21018.0,47816010,47816010,JNJ,JOHNSON & JOHNSON,JNJ,JOHNSON & JOHNSON,006266,478160104,325412,1.0,1968-01-02,2019-12-31,1944-09-30,2019-12-31,1.0,100.0,100.0,100.0
22293.0,20523.0,21935010,21935010,GLW,CORNING INC,GLW,CORNING INC,003532,219350105,334419,1.0,1989-05-01,2019-12-31,1945-05-31,2019-12-31,1.0,100.0,100.0,100.0
22323.0,6905.0,46489V10,46489V10,ISR,ISORAY INC,ISR,ISORAY INC,012818,46489V104,325414,2.0,2007-04-19,2019-12-31,1984-03-30,2019-12-31,1.0,100.0,100.0,100.0
22509.0,21351.0,69350610,69350610,PPG,P P G INDUSTRIES INC,PPG,PPG INDUSTRIES INC,008247,693506107,325510,1.0,1968-04-01,2019-12-31,1945-12-31,2019-12-31,1.0,100.0,94.0,97.0
22517.0,21376.0,69351T10,69351T10,PPL,P P L CORP,PPL,PPL CORP,008455,69351T106,2211,1.0,2000-02-15,2019-12-31,1945-12-31,2019-12-31,1.0,100.0,88.0,94.0
22592.0,21205.0,88579Y10,88579Y10,MMM,3M CO,MMM,3M CO,007435,88579Y101,322220,1.0,2002-04-08,2019-12-31,1946-01-31,2019-12-31,1.0,100.0,100.0,100.0
22752.0,21188.0,58933Y10,58933Y10,MRK,MERCK & CO INC NEW,MRK,MERCK & CO,007257,58933Y105,325412,1.0,2009-11-04,2019-12-31,1946-05-31,2019-12-31,1.0,100.0,100.0,100.0
22779.0,21230.0,62007630,62007630,MSI,MOTOROLA SOLUTIONS INC,MSI,MOTOROLA SOLUTIONS INC,007585,620076307,334220,1.0,2011-01-04,2019-12-31,1946-05-31,2019-12-31,1.0,100.0,100.0,100.0
22825.0,904.0,13809810,13809810,CMD,CANTEL MEDICAL CORP,CMD,CANTEL MEDICAL CORP,002942,138098108,334510,1.0,2016-12-05,2019-12-31,1979-07-31,2019-12-31,1.0,100.0,100.0,100.0
23026.0,21326.0,33793210,33793210,FE,FIRSTENERGY CORP,FE,FIRSTENERGY CORP,008099,337932107,22111,1.0,1997-11-10,2019-12-31,1946-09-30,2019-12-31,1.0,100.0,100.0,100.0
23182.0,892.0,16530310,16530310,CPK,CHESAPEAKE UTILITIES CORP,CPK,CHESAPEAKE UTILITIES CORP,002986,165303108,221210,1.0,1993-01-04,2019-12-31,1972-12-29,2019-12-31,1.0,100.0,100.0,100.0
23229.0,20361.0,12589610,12589610,CMS,C M S ENERGY CORP,CMS,CMS ENERGY CORP,003439,125896100,22111,1.0,1987-05-27,2019-12-31,1947-02-28,2019-12-31,1.0,100.0,93.0,96.5
23297.0,6760.0,10964110,10964110,EAT,BRINKER INTERNATIONAL INC,EAT,BRINKER INTL INC,003007,109641100,722511,1.0,1991-05-10,2019-12-31,1984-01-31,2019-12-31,1.0,100.0,75.0,87.5
23393.0,1103.0,17134010,17134010,CHD,CHURCH & DWIGHT INC,CHD,CHURCH & DWIGHT INC,003026,171340102,325611,1.0,1990-08-15,2019-12-31,1976-12-31,2019-12-31,1.0,100.0,100.0,100.0
23473.0,912.0,17206210,17206210,CINF,CINCINNATI FINANCIAL CORP,CINF,CINCINNATI FINANCIAL CORP,014824,172062101,524126,3.0,1972-12-14,2019-12-31,1972-12-29,2019-12-31,1.0,100.0,100.0,100.0
23536.0,21931.0,92939U10,92939U10,WEC,W E C ENERGY GROUP INC,WEC,WEC ENERGY GROUP INC,011550,92939U106,2211,1.0,2015-06-30,2019-12-31,1947-11-29,2019-12-31,1.0,100.0,95.0,97.5
23579.0,21743.0,88320310,88320310,TXT,TEXTRON INC,TXT,TEXTRON INC,010519,883203101,336411,1.0,1968-01-02,2019-12-31,1947-12-31,2019-12-31,1.0,100.0,100.0,100.0
23660.0,6304.0,17290810,17290810,CTAS,CINTAS CORP,CTAS,CINTAS CORP,003062,172908105,812331,3.0,1983-08-19,2019-12-31,1983-08-31,2019-12-31,1.0,100.0,100.0,100.0
23712.0,21458.0,74457310,74457310,PEG,PUBLIC SERVICE ENTERPRISE GP IN,PEG,PUBLIC SERVICE ENTRP GRP INC,008810,744573106,22111,1.0,1986-05-01,2019-12-31,1948-03-31,2019-12-31,1.0,100.0,82.0,91.0
23799.0,913.0,17474010,17474010,CIA,CITIZENS INC,CIA,CITIZENS INC,016775,174740100,524113,2.0,1994-04-14,2002-08-21,1980-12-31,2019-12-31,1.0,100.0,100.0,100.0
23819.0,20868.0,40621610,40621610,HAL,HALLIBURTON COMPANY,HAL,HALLIBURTON CO,005439,406216101,213112,1.0,1968-01-02,2019-12-31,1948-09-30,2019-12-31,1.0,100.0,100.0,100.0
23835.0,21132.0,55269010,55269010,MDU,M D U RESOURCES GROUP INC,MDU,MDU RESOURCES GROUP INC,006867,552690109,221210,1.0,1985-04-24,2019-12-31,1948-09-30,2019-12-31,1.0,100.0,96.0,98.0
23887.0,925.0,35906A30,35906A30,FTR,FRONTIER COMMUNICATIONS CORP,FTRCQ,FRONTIER COMMUNICATIONS CORP,135484,35906A306,517311,3.0,2017-07-10,2019-12-31,1972-12-29,2019-12-31,1.0,75.0,100.0,87.5
23931.0,21300.0,98389B10,98389B10,XEL,X C E L ENERGY INC,XEL,XCEL ENERGY INC,007977,98389B100,2211,1.0,2000-08-21,2018-01-01,1949-02-28,2019-12-31,1.0,100.0,87.0,93.5
24010.0,21201.0,29364G10,29364G10,ETR,ENTERGY CORP NEW,ETR,ENTERGY CORP,007366,29364G103,22111,1.0,1994-01-18,2019-12-31,1949-05-31,2019-12-31,1.0,100.0,100.0,100.0
24053.0,21035.0,30034W10,30034W10,EVRG,EVERGY INC,EVRG,EVERGY INC,006338,30034W106,22111,1.0,2018-06-05,2019-12-31,1949-07-29,2019-12-31,1.0,100.0,100.0,100.0
24109.0,20077.0,02553710,02553710,AEP,AMERICAN ELECTRIC POWER CO INC,AEP,AMERICAN ELECTRIC POWER CO,001440,025537101,2211,1.0,1968-01-02,2019-12-31,1949-09-30,2019-12-31,1.0,100.0,100.0,100.0
24205.0,20684.0,65339F10,65339F10,NEE,NEXTERA ENERGY INC,NEE,NEXTERA ENERGY INC,004517,65339F101,22111,1.0,2010-06-23,2019-12-31,1950-02-28,2019-12-31,1.0,100.0,100.0,100.0
24248.0,21206.0,01852230,01852230,ALE,ALLETE INC,ALE,ALLETE INC,007437,018522300,221111,1.0,2004-09-21,2019-12-31,1950-03-31,2019-12-31,1.0,100.0,100.0,100.0
24272.0,20222.0,04418610,04418610,ASH,ASHLAND GLOBAL HOLDINGS INC,ASH,ASHLAND GLOBAL HOLDINGS INC,001794,044186104,3252,1.0,2016-09-20,2019-12-31,1950-05-31,2019-12-31,1.0,100.0,100.0,100.0
24328.0,20662.0,26884L10,26884L10,EQT,E Q T CORP,EQT,EQT CORP,004430,26884L109,2111,1.0,2009-02-09,2019-12-31,1950-06-30,2019-12-31,1.0,100.0,88.0,94.0
